"Year","Seed1","Score1","Team1","Team2","Score2","Seed2","ScoreDiff","Upset","ID","ADJOE_DIFF","ADJDE_DIFF","BARTHAG_DIFF","EFG_O_DIFF","EFG_D_DIFF","TOR_DIFF","TORD_DIFF","ORB_DIFF","DRB_DIFF","FTR_DIFF","FTRD_DIFF","X2P_O_DIFF","X2P_D_DIFF","X3P_O_DIFF","X3P_D_DIFF","ADJ_T_DIFF","WAB_DIFF"
2021,15,75,"Oral Roberts","Ohio St.",72,2,3,0,"Oral Roberts-Ohio St.",-15.1,10.1,-0.436,0.5,1.5,0.4,3.2,-5.9,5.6,-9.8,-0.7,-2.4,1.6,2.3,1.5,4.5,-11.1
2021,1,79,"Baylor","Hartford",55,16,24,0,"Baylor-Hartford",25.9,-5.1,0.52,7.1,1.5,-1.4,4.2,12.7,2.3,-1.6,6.7,2.8,-2.6,9.1,5.3,1.9,11.5
2021,8,71,"Loyola Chicago","Georgia Tech",60,9,11,0,"Loyola Chicago-Georgia Tech",-4.5,-6.5,0.032,2.4,-5.5,2.6,-1.1,1.2,-8.7,1.7,-6.5,3.2,-5.2,0.8,-4.2,-3.8,-0.2
2021,12,70,"Oregon St.","Tennessee",56,5,14,0,"Oregon St.-Tennessee",-0.3,10.4,-0.178,-1.4,4.5,-1,-4.4,-1.6,0.8,-1.1,7.1,-2.9,7.7,0.8,-0.4,-1.8,-4
2021,4,69,"Oklahoma St.","Liberty",60,13,9,0,"Oklahoma St.-Liberty",0.2,-9.2,0.178,-5.3,-0.8,5.8,2,8.8,7.8,10.9,0.9,-4,-0.9,-5,-0.5,8.2,6.3
2021,9,85,"Wisconsin","North Carolina",62,8,23,0,"Wisconsin-North Carolina",9.5,1.1,0.025,3.2,2.3,-5.8,-1.9,-7.9,-7.5,1,-15.4,3.9,-0.9,0.7,7.5,-10.6,4.8
2021,9,85,"Wisconsin","North Carolina",62,8,23,0,"Wisconsin-North Carolina",2.5,-1.2,0.039,0.9,-0.8,-7,-1.5,-17.5,-1.2,-8,1.4,-2.6,0.3,4.3,-1.4,-6.8,-0.1
2021,2,87,"Houston","Cleveland St.",56,15,31,0,"Houston-Cleveland St.",20.7,-9.8,0.484,0.7,-6,-2.2,1.4,8.5,-3.8,-1.2,5.2,-2.2,-7.9,3.6,-2.3,-1.2,6.7
2021,13,78,"North Texas","Purdue",69,4,9,0,"North Texas-Purdue",-8,1.7,-0.142,2.6,-2.9,1.7,4.5,-4.3,2.8,-5,1.4,0.8,-4.9,3.8,0.1,-3.3,-6.3
2021,10,60,"Rutgers","Clemson",56,7,4,0,"Rutgers-Clemson",0.8,0,0.01,-0.2,-1,-3.1,-2.7,0.8,2.5,4.1,3.6,2.7,-0.1,-3.5,-1.6,3.4,-1
2021,11,78,"Syracuse","San Diego St.",62,6,16,0,"Syracuse-San Diego St.",1.7,7.6,-0.079,-2,1.8,-0.9,-1.7,0.2,9.1,-6.2,-7.6,0.4,4.7,-3.8,-1.2,3.4,-2.3
2021,3,84,"West Virginia","Morehead St.",67,14,17,0,"West Virginia-Morehead St.",16.6,-1.4,0.327,-3.2,3.2,-5.9,2.7,4.3,6.4,2.6,5.4,-5.4,3.7,1,1.6,4,5
2021,5,73,"Villanova","Winthrop",63,12,10,0,"Villanova-Winthrop",13.7,-0.2,0.21,-0.2,2.8,-6,-3.5,-7.7,2.6,-5.7,-8,-0.2,1.8,-0.1,3,-8.7,2.3
2021,5,96,"Colorado","Georgetown",73,12,23,0,"Colorado-Georgetown",5.2,0.3,0.053,2.4,-0.3,-4.9,3.6,-1.5,-1.7,-0.4,2.1,4.2,-0.9,0.1,0.7,-3.2,3.6
2021,4,64,"Florida St.","UNC Greensboro",54,13,10,0,"Florida St.-UNC Greensboro",15.5,-3.5,0.295,6.2,-1.6,4.5,-1.4,3,5.5,8.9,-0.1,1.8,-4.1,9,1.4,2.1,6
2021,3,93,"Kansas","Eastern Washington",84,14,9,0,"Kansas-Eastern Washington",0.8,-11.1,0.223,-4.3,-0.5,1.2,3.5,7,1.1,0.1,-1.2,-4.9,-1.7,-2.1,1,-4,7.8
2021,8,76,"LSU","St. Bonaventure",61,9,15,0,"LSU-St. Bonaventure",8.2,6.9,0,2.3,3,-0.8,-1.1,-2.1,4.4,6.1,0.8,3.7,6.2,-0.4,-0.6,5.7,0.3
2021,1,82,"Michigan","Texas Southern",66,16,16,0,"Michigan-Texas Southern",20.8,-12.4,0.621,6.6,-1.6,-5.1,-4.1,-3.5,-0.9,-10,-9.3,2.3,-2.9,11,1.1,-4.9,11.7
2021,5,63,"Creighton","UC Santa Barbara",62,12,1,0,"Creighton-UC Santa Barbara",6.5,-3.3,0.141,2.7,-0.8,-0.7,-3,-3.4,3.7,-8.6,-2.3,2.9,-0.5,1.9,-1.3,3.3,3.7
2021,2,68,"Alabama","Iona",55,15,13,0,"Alabama-Iona",9.9,-11.4,0.389,0.1,-0.3,-3.8,1.5,-1.9,3.7,-7.5,-14.4,0.2,0.6,-0.4,-1.3,5.4,10
2021,6,72,"USC","Drake",56,11,16,0,"USC-Drake",0.2,-9.6,0.154,-2.4,-3,2.9,-1.4,4.1,2.4,12.3,-4.9,-2.3,-7.5,-1.8,3.4,0.5,2.1
2021,2,86,"Iowa","Grand Canyon",74,15,12,0,"Iowa-Grand Canyon",20.8,-0.3,0.264,1.6,3.4,-7.1,-0.3,-1.7,6,-2.7,-7,-3.3,0.9,6.4,4.9,4.6,8.8
2021,10,63,"Maryland","Connecticut",54,7,9,0,"Maryland-Connecticut",-4.6,0.2,-0.045,3.1,2.3,-0.8,-2.7,-16,-5,3,-11.3,3.8,0.8,1.3,2.7,-0.3,-1.9
2021,13,62,"Ohio","Virginia",58,4,4,0,"Ohio-Virginia",-2.7,6.8,-0.136,-0.3,3.2,1.6,4.8,5.6,4.8,7.6,5.6,1.1,5.5,-1.5,-0.3,9.4,-5.4
2021,8,72,"Oklahoma","Missouri",68,9,4,0,"Oklahoma-Missouri",-0.3,-0.5,0.004,-0.1,0.4,-3.1,0.3,-1.3,-1.7,-8.4,-13.6,-1.8,-2,1.8,2.7,-1,-1.8
2021,1,98,"Gonzaga","Norfolk St.",55,16,43,0,"Gonzaga-Norfolk St.",26,-14.3,0.609,11.3,0.1,-1.7,-0.4,1.6,-5.3,-1.9,-16.1,17.9,-0.4,-0.9,0.8,6.7,13.5
2021,11,73,"UCLA","BYU",62,6,11,0,"UCLA-BYU",-0.5,4.2,-0.064,-3,4.1,-2.4,1.6,1.8,1.1,4.8,-1.4,-3.9,3.9,-0.6,2.7,-3.5,-2.3
2021,14,53,"Abilene Christian","Texas",52,3,1,0,"Abilene Christian-Texas",-12,1.2,-0.208,0,-1.3,-0.8,8.9,-0.7,1,0,5.8,-1.6,0.5,2,-3.2,0.9,-5.3
2021,8,71,"Loyola Chicago","Illinois",58,1,13,0,"Loyola Chicago-Illinois",-9.2,-2.1,-0.04,0.7,0.1,0.3,5.5,-7,-1.2,-8.5,-8.1,2.7,0.1,-1.9,-0.2,-6.8,-7.2
2021,1,76,"Baylor","Wisconsin",63,9,13,0,"Baylor-Wisconsin",11.9,4.1,0.038,8.1,1.2,4.1,6.8,13.8,5.8,0.1,3.2,7.8,1,5.8,1,3.8,4.4
2021,11,75,"Syracuse","West Virginia",72,3,3,0,"Syracuse-West Virginia",-3.1,2.3,-0.064,2,-1.7,-1,0.1,-5.5,2.2,-11.3,-3.4,4.5,-2,-2,-0.7,-0.2,-2.5
2021,3,68,"Arkansas","Texas Tech",66,6,2,0,"Arkansas-Texas Tech",-1.9,-1,-0.006,1.8,-0.3,1.2,-3.5,-2.1,-3.5,-6.6,-7.1,3.2,2.1,-0.8,-2.5,7.4,3.7
2021,2,63,"Houston","Rutgers",60,10,3,0,"Houston-Rutgers",13.9,-1,0.116,1.1,-4.8,-0.1,2.7,12,-1.1,3,9.2,-2,-4.4,4.4,-3.6,-2.8,2.1
2021,15,81,"Oral Roberts","Florida",78,7,3,0,"Oral Roberts-Florida",-3.6,13.7,-0.377,1.1,2.9,-5,-2.3,-7.5,1.5,-6,-1.7,-2.2,0.6,3.1,5,2.8,-6.5
2021,5,84,"Villanova","North Texas",61,13,23,0,"Villanova-North Texas",13.5,2.1,0.15,-1.2,6.1,-6.9,-2.4,0,-2.1,2.8,-5.9,-0.1,6.2,-2.1,3.8,1.8,5.7
2021,12,80,"Oregon St.","Oklahoma St.",70,4,10,0,"Oregon St.-Oklahoma St.",-0.8,7.3,-0.146,-3.4,3.2,-4.2,-0.8,-2.1,-0.8,-2.4,7.7,-5.9,5.6,0.8,-0.3,-6.5,-6.2
2021,7,95,"Oregon","Iowa",80,2,15,0,"Oregon-Iowa",-10.4,2.5,-0.114,-0.2,1.8,3.5,4,-2.4,-1.4,-5.2,4.5,0.5,4.1,-0.7,-1.2,-2.8,-2.6
2021,1,87,"Gonzaga","Oklahoma",71,8,16,0,"Gonzaga-Oklahoma",14.4,-4.7,0.115,10.2,-1.4,0.3,1.6,3.1,-4.1,7.6,3.1,13.2,0.5,2.7,-2.9,7,8.2
2021,11,67,"UCLA","Abilene Christian",47,14,20,0,"UCLA-Abilene Christian",10.5,2.8,0.137,-0.9,5.3,-2.8,-9.1,-0.2,-3.5,-1.4,-14.5,-0.2,3.1,-1,6,-5.3,2.1
2021,5,72,"Creighton","Ohio",58,13,14,0,"Creighton-Ohio",2.5,-6.4,0.131,-0.1,-4.2,-1.2,-2.2,-3.9,0.8,-2.7,-4.5,-0.1,-5.5,0.1,-1.6,-0.2,5.5
2021,1,86,"Michigan","LSU",78,8,8,0,"Michigan-LSU",-1.2,-8.7,0.065,2.1,-3.6,0.2,-3.3,-2.1,-8,-5,-4.6,0.3,-9,3.7,3.5,-3.5,4.8
2021,4,71,"Florida St.","Colorado",53,5,18,0,"Florida St.-Colorado",4.1,0.5,0.026,2.4,-1.2,3.3,-0.2,4.5,5.8,2.8,8.3,1.8,-2.3,2.3,0,4.1,-0.1
2021,2,96,"Alabama","Maryland",77,10,19,0,"Alabama-Maryland",1,-4.9,0.061,-1.3,-3.2,1.8,4.2,10.6,5,-4,6.3,-2.7,0,0.2,-5.5,8.5,6.6
2021,6,85,"USC","Kansas",51,3,34,0,"USC-Kansas",3.5,2,0.009,2.3,-1.6,0.4,-2.6,4.8,0.4,7,-1.7,2.8,-3.7,1,1.6,-1,-0.6
2021,12,65,"Oregon St.","Loyola Chicago",58,8,7,0,"Oregon St.-Loyola Chicago",0,11.3,-0.185,-7.6,3.7,-1.3,-3.1,3.8,8.4,3.3,15.8,-11.1,7,-1.1,-1.1,1.2,-3.3
2021,1,62,"Baylor","Villanova",51,5,11,0,"Baylor-Villanova",5.3,-2.2,0.047,4.7,-2.7,4.1,5.6,9.6,6.1,-3,5.9,1.3,-2.9,6.6,-1.4,3.7,3.4
2021,3,72,"Arkansas","Oral Roberts",70,15,2,0,"Arkansas-Oral Roberts",3.4,-15.9,0.402,-2.1,-2.8,1.7,2.1,8.5,-6.8,4.9,-3.8,2.2,-2.1,-4.9,-3,1.7,9.7
2021,2,62,"Houston","Syracuse",46,11,16,0,"Houston-Syracuse",7.8,-6.7,0.122,0.6,-5.6,0.3,0.8,9.3,-5.5,2.6,17.3,-1,-6.3,1.8,-3.1,-4.4,3.5
2021,1,83,"Gonzaga","Creighton",65,5,18,0,"Gonzaga-Creighton",11,-4.5,0.077,5.3,0.6,0.3,2.5,5.6,-4.8,9.8,0.2,7.7,0.7,-0.2,0.4,5.5,5
2021,1,76,"Michigan","Florida St.",58,4,18,0,"Michigan-Florida St.",0.3,-2.9,0.022,0.5,-1.6,-3.8,-4.5,-6,-6.6,-3.8,-11.8,1.2,-1.9,-0.3,0.2,-3.5,4.7
2021,11,88,"UCLA","Alabama",78,2,10,0,"UCLA-Alabama",1.3,9.4,-0.099,0.7,5.4,-2,-3.5,-1.1,-5.4,4,-3.9,0.5,3,1.6,6.3,-9.2,-5.8
2021,6,82,"USC","Oregon",68,7,14,0,"USC-Oregon",-1.1,-6.2,0.07,-2.3,-4.7,1.3,-2.9,7.4,0.1,10.7,-2.3,-0.8,-7.7,-3.1,0.6,0,0.6
2021,2,67,"Houston","Oregon St.",61,12,6,0,"Houston-Oregon St.",12.1,-8.7,0.234,2.6,-7.5,-0.9,3.1,9.6,-1.4,-3.3,4.2,3,-9.5,0.9,-2.9,-0.1,5.6
2021,1,81,"Baylor","Arkansas",72,3,9,0,"Baylor-Arkansas",12.8,3.3,0.055,6,1.5,0.2,4.3,5.8,4.7,-5.7,2.4,2.2,1.2,7.9,1.4,-4.3,2
2021,1,85,"Gonzaga","USC",66,6,19,0,"Gonzaga-USC",13.4,-2.2,0.074,8.9,2.1,-2,2.9,-5.3,-3.9,-0.8,1.1,11.9,4.6,1.7,-1.7,7.4,4.9
2021,11,51,"UCLA","Michigan",49,1,2,0,"UCLA-Michigan",-5.8,6.4,-0.117,-2.9,5.8,0.3,2.5,1,-0.4,3.7,3.5,-2.7,7.1,-2,1.6,-2.2,-6.2
